company,specific_origin,REF,review_date,cocoa_percent,company_location,rating,bean_type,broad_origin,Blend
Tejas,Concepcion,801,2012,70.0,U.S.A.,2.75,,Madagascar,Single origin
Tejas,Bayou Blend,801,2012,70.0,U.S.A.,3.0,Blend,"Ecuador,Madagascar,Papua New Guinea",Blend
Tejas,Aranama,805,2012,70.0,U.S.A.,3.0,,Papua New Guinea,Single origin
Tejas,Presidio,805,2012,70.0,U.S.A.,3.5,,Dominican Republic,Single origin
Tejas,"La Bahia, w/ cane juice",817,2012,70.0,U.S.A.,3.25,,Ecuador,Single origin
Tejas,Capistrano,821,2012,70.0,U.S.A.,2.0,,Peru,Single origin
Tejas,"La Bahia, w/ cane sugar",825,2012,70.0,U.S.A.,3.25,,Ecuador,Single origin
Tejas,San Jose,829,2012,70.0,U.S.A.,2.75,,Bolivia,Single origin
Tejas,Capistrano*,829,2012,70.0,U.S.A.,3.0,,Madagascar,Single origin
Tejas,Espada,833,2012,70.0,U.S.A.,3.25,,Mexico,Single origin
Tejas,Espada,967,2012,70.0,U.S.A.,2.75,,Brazil,Single origin
Tejas,Concepcion*,971,2012,80.0,U.S.A.,3.0,,Venezuela,Single origin
Tejas,San Jose,971,2012,67.0,U.S.A.,3.25,,Bolivia,Single origin
Tejas,"Bahia, Floresta Azul,Good Friends Reserve#3",971,2012,70.0,U.S.A.,3.5,Forastero (Parazinho),Brazil,Single origin
Terroir,Peru,1478,2015,70.0,U.S.A.,2.75,,Peru,Single origin
Terroir,Belize,1478,2015,70.0,U.S.A.,3.75,Trinitario,Belize,Single origin
Terroir,Madagascar,1478,2015,70.0,U.S.A.,3.75,Trinitario,Madagascar,Single origin
Terroir,Ecuador,1482,2015,70.0,U.S.A.,3.25,,Ecuador,Single origin
Terroir,Oko Caribe,1554,2015,70.0,U.S.A.,3.5,,Dominican Republic,Single origin
Terroir,Guatemala,1558,2015,70.0,U.S.A.,3.75,Trinitario,Guatemala,Single origin
Terroir,Ecuador,1323,2014,77.0,U.S.A.,3.25,,Ecuador,Single origin
Terroir,Madagascar,1323,2014,67.0,U.S.A.,3.75,Trinitario,Madagascar,Single origin
Terroir,Uganda,1323,2014,73.0,U.S.A.,3.75,Forastero,Uganda,Single origin
The Barn,Peru,1614,2015,70.0,Sweden,3.0,,Peru,Single origin
Theo,Congo w/ nibs,903,2012,65.0,U.S.A.,3.25,Forastero,Congo,Single origin
Theo,Madagascar,162,2007,65.0,U.S.A.,3.5,Trinitario,Madagascar,Single origin
Theo,Ivory Coast,184,2007,75.0,U.S.A.,2.5,,Ivory Coast,Single origin
Theo,"Ghana, Kumasi",184,2007,84.0,U.S.A.,3.0,Forastero,Ghana,Single origin
Theo,"Venezuela; Barinos, Merida, Tachron",188,2007,91.0,U.S.A.,2.0,Blend,Venezuela,Single origin
Theo,"Ghana, Panama, Ecuador",188,2007,75.0,U.S.A.,3.0,Blend,"Ghana,Panama,Ecuador",Single origin
Theobroma,"Piura Select, Cacao Blanc",1684,2015,70.0,Japan,3.25,,Peru,Single origin
Timo A. Meyer,"Belize, med roast",1836,2016,72.0,Germany,3.75,"Trinitario, TCGA",Belize,Single origin
To'ak (Ecuatoriana),Manabi,1418,2014,81.0,Ecuador,3.25,Forastero (Nacional),Ecuador,Single origin
Tobago Estate (Pralus),"Roxborough, Tobago",895,2012,70.0,France,4.0,Trinitario,Tobago,Single origin
Tocoti,"Wild Bolivian, Jungle Love",927,2012,77.0,U.S.A.,3.0,Criollo,Bolivia,Single origin
Tocoti,Venezuela,789,2011,72.0,U.S.A.,2.75,,Venezuela,Single origin
Tocoti,Dominican Republic,789,2011,74.0,U.S.A.,3.0,,Dominican Republic,Single origin
Treehouse,Conacado,1239,2014,72.0,U.S.A.,3.0,,Dominican Republic,Single origin
Tsara (Cinagra),"Ambanja, Tsara Valley",753,2011,72.0,Madagascar,3.5,,Madagascar,Single origin
twenty-four blackbirds,Oko Caribe,1700,2015,75.0,U.S.A.,2.75,,Dominican Republic,Single origin
twenty-four blackbirds,"Cedeno, lot 271",1700,2015,75.0,U.S.A.,3.5,,Ecuador,Single origin
twenty-four blackbirds,Madagascar,1235,2014,75.0,U.S.A.,3.5,Trinitario,Madagascar,Single origin
twenty-four blackbirds,Dominican Republic,1022,2013,68.0,U.S.A.,3.25,,Dominican Republic,Single origin
twenty-four blackbirds,Palos Blancos,1026,2013,75.0,U.S.A.,2.5,,Bolivia,Single origin
twenty-four blackbirds,Dominican Republic,753,2011,73.0,U.S.A.,2.75,,Dominican Republic,Single origin
Two Ravens,Peru,1740,2016,60.0,U.S.A.,3.0,Criollo,Peru,Single origin
Un Dimanche A Paris,Dominican Republic,709,2011,63.0,France,3.75,,Dominican Republic,Single origin
Undone,Matagalpa,1438,2014,74.0,U.S.A.,2.75,,Nicaragua,Single origin
Undone,Nourish,1438,2014,70.0,U.S.A.,3.0,,Dominican Republic,Single origin
Upchurch,"Madagascar, Sassy Bar",1752,2016,72.0,U.S.A.,3.0,Trinitario,Madagascar,Single origin
Upchurch,"Tanzania, Party Bar",1752,2016,72.0,U.S.A.,3.25,,Tanzania,Single origin
Urzi,"Sur del Lago, Merida",1327,2014,65.0,Italy,3.25,Trinitario,Venezuela,Single origin
Valrhona,"Piura, Illanka, Quemazon",1510,2015,63.0,France,4.0,,Peru,Single origin
Valrhona,"Andoa, Grand Cru blend",1145,2013,70.0,France,3.5,,,Blend
Valrhona,"Loma Sotavento, 2013",1153,2013,64.0,France,3.5,,Dominican Republic,Single origin
Valrhona,"Otucan, Grand Cru",931,2012,69.0,France,4.0,,Venezuela,Single origin
Valrhona,Caraque,709,2011,56.0,France,3.25,,,Single origin
Valrhona,"Porcelana, Pedegral",757,2011,64.0,France,4.0,Criollo,Venezuela,Single origin
Valrhona,Tainori,327,2009,64.0,France,3.75,,Dominican Republic,Single origin
Valrhona,Alpaco,370,2009,66.0,France,3.75,,Ecuador,Single origin
Valrhona,Nyangbo,395,2009,68.0,France,3.5,Forastero,Ghana,Single origin
Valrhona,Araguani,117,2007,72.0,France,3.0,Blend,"Venezuela,Carribean",Single origin
Valrhona,Chuao 2002 P.,129,2007,65.0,France,3.75,Trinitario,Venezuela,Single origin
Valrhona,Manjari,129,2007,64.0,France,4.0,"Criollo, Trinitario",Madagascar,Single origin
Valrhona,Le Noir Extra Amer,147,2007,85.0,France,1.5,,,Single origin
Valrhona,Abinao,153,2007,85.0,France,2.5,Forastero,West Africa,Single origin
Valrhona,Le Noir Amer,157,2007,71.0,France,2.75,Forastero,West Africa,Single origin
Valrhona,"Porcelana, Maracaibo, Palmira P. 2006",162,2007,64.0,France,3.25,Criollo (Porcelana),Venezuela,Single origin
Valrhona,Caraibe,63,2006,66.0,France,3.0,Trinitario,Carribean,Single origin
Valrhona,Guanaja,63,2006,70.0,France,4.0,"Criollo, Trinitario",South America,Single origin
Valrhona,Gran Couva 2005 P.,75,2006,64.0,France,2.5,Trinitario,Trinidad,Single origin
Valrhona,"Porcelana, Maracaibo, Palmira P. 2005",75,2006,64.0,France,3.0,Criollo (Porcelana),Venezuela,Single origin
Valrhona,"Sambirano, Ampamakia 2005, Millot P.",75,2006,64.0,France,3.5,Trinitario,Madagascar,Single origin
Vanleer (Barry Callebaut),Manhattan,963,2012,72.0,U.S.A.,2.5,Forastero,Ghana,Single origin
Vanleer (Barry Callebaut),Napa,963,2012,65.0,U.S.A.,2.75,Forastero,Ghana,Single origin
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,72.0,Madagascar,2.75,Trinitario,Madagascar,Single origin
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,76.0,Madagascar,2.75,Trinitario,Madagascar,Single origin
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,80.0,Madagascar,2.75,Trinitario,Madagascar,Single origin
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,70.0,Madagascar,3.0,Trinitario,Madagascar,Single origin
Vao Vao (Chocolaterie Robert),Madagascar w/ nibs,404,2009,68.0,Madagascar,3.0,Trinitario,Madagascar,Single origin
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,64.0,Madagascar,3.25,Trinitario,Madagascar,Single origin
Vicuna,Palos Blancos,1470,2015,70.0,U.S.A.,3.25,,Bolivia,Single origin
Vicuna,Palos Blancos + nibs,1470,2015,70.0,U.S.A.,3.25,,Bolivia,Single origin
Videri,Dominican Republic,1211,2014,90.0,U.S.A.,3.25,,Dominican Republic,Single origin
Videri,Trinidad,1211,2014,75.0,U.S.A.,3.5,Trinitario,Trinidad,Single origin
Videri,Mindo,1227,2014,75.0,U.S.A.,3.5,,Ecuador,Single origin
Videri,Dark,1117,2013,90.0,U.S.A.,3.75,,"Central,South America",Single origin
Videri,Classic,991,2012,70.0,U.S.A.,3.25,,"Central,South America",Single origin
Vietcacao (A. Morin),"Ben Tre, Mekong Delta, MoCay",951,2012,70.0,France,3.5,Trinitario,Vietnam,Single origin
Vintage Plantations,San Martin,1205,2014,75.0,U.S.A.,3.0,,Peru,Single origin
Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2004/2007",153,2007,100.0,U.S.A.,2.0,Forastero (Arriba),Ecuador,Single origin
Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2004/2007",153,2007,90.0,U.S.A.,2.0,Forastero (Arriba),Ecuador,Single origin
Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2004/2007",153,2007,75.0,U.S.A.,3.0,Forastero (Arriba),Ecuador,Single origin
Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2007",153,2007,65.0,U.S.A.,3.0,Forastero (Arriba),Ecuador,Single origin
Violet Sky,Sambirano Valley,1458,2015,77.0,U.S.A.,2.75,Trinitario,Madagascar,Single origin
Violet Sky,Moho River Valley,1458,2015,77.0,U.S.A.,3.0,"Criollo, Trinitario",Belize,Single origin
Violet Sky,Cuyagua,1458,2015,77.0,U.S.A.,3.0,Criollo,Venezuela,Single origin
Violet Sky,Peru,1458,2015,77.0,U.S.A.,3.25,"Criollo, Trinitario",Peru,Single origin
Violet Sky,Cahabon,1502,2015,77.0,U.S.A.,2.75,Trinitario,Guatemala,Single origin
Vivra,Peru,1720,2016,70.0,U.S.A.,2.5,,Peru,Single origin
Vivra,Ocumare,1720,2016,70.0,U.S.A.,2.5,,Venezuela,Single origin
Vivra,Dominican Republic,1724,2016,70.0,U.S.A.,3.0,,Dominican Republic,Single origin
Wellington Chocolate Factory,Conacado,1756,2016,70.0,New Zealand,3.5,Trinitario,Dominican Republic,Single origin
Wellington Chocolate Factory,"Piura Blanco, Norandino",1756,2016,70.0,New Zealand,3.5,,Peru,Single origin
Whittakers,Ghana,733,2011,72.0,New Zealand,2.5,Forastero,Ghana,Single origin
Wilkie's Organic,Amazonas,1169,2013,75.0,Ireland,2.5,Criollo,Peru,Single origin
Wilkie's Organic,Amazonas,1169,2013,89.0,Ireland,2.75,Criollo,Peru,Single origin
Wilkie's Organic,Tumbes,1169,2013,75.0,Ireland,3.25,Criollo,Peru,Single origin
Wilkie's Organic,Amazonas w/ nibs,1173,2013,75.0,Ireland,2.75,Criollo,Peru,Single origin
Willie's Cacao,Los Llanos,1848,2016,70.0,England,4.0,,Colombia,Single origin
Willie's Cacao,Los Llanos,1227,2014,88.0,England,3.0,Trinitario,Colombia,Single origin
Willie's Cacao,"Java, Indonesian Black",1109,2013,100.0,England,2.25,,Indonesia,Single origin
Willie's Cacao,Sambirano,593,2010,71.0,England,3.0,Trinitario,Madagascar,Single origin
Willie's Cacao,Hacienda Las Trincheras,593,2010,72.0,England,3.5,,Venezuela,Single origin
Willie's Cacao,Java,593,2010,69.0,England,3.75,,Indonesia,Single origin
Willie's Cacao,San Martin,457,2009,70.0,England,3.0,,Peru,Single origin
Willie's Cacao,Rio Caribe,457,2009,72.0,England,3.25,Trinitario,Venezuela,Single origin
Wm,"Guasare, Zulia Prov., 2015, batch 124",1912,2016,74.0,U.S.A.,3.0,Criollo,Venezuela,Single origin
Wm,"Wild Beniano, 2016, batch 128, Heirloom",1912,2016,76.0,U.S.A.,3.5,,Bolivia,Single origin
Wm,"Ghana, 2013, batch 129",1916,2016,75.0,U.S.A.,3.75,,Ghana,Single origin
Woodblock,"Maranon, Cajamarca",1243,2014,70.0,U.S.A.,3.0,Forastero (Nacional),Peru,Single origin
Woodblock,"Camino Verde P., Balao, Guayas",1042,2013,70.0,U.S.A.,3.25,,Ecuador,Single origin
Woodblock,Gran Couva,1042,2013,70.0,U.S.A.,3.5,Trinitario,Trinidad,Single origin
Woodblock,Ecuador,825,2012,70.0,U.S.A.,2.5,,Ecuador,Single origin
Woodblock,Costa Rica,825,2012,70.0,U.S.A.,3.0,,Costa Rica,Single origin
Woodblock,Sambirano,951,2012,70.0,U.S.A.,3.25,Trinitario,Madagascar,Single origin
Woodblock,Ocumare,741,2011,70.0,U.S.A.,4.0,,Venezuela,Single origin
Woodblock,La Red,769,2011,70.0,U.S.A.,3.5,,Dominican Republic,Single origin
Xocolat,Hispaniola,1057,2013,66.0,Dominican Republic,3.0,,Dominican Republic,Single origin
Xocolla,"Sambirano, batch 170102",1948,2017,70.0,U.S.A.,2.75,,Madagascar,Single origin
Xocolla,"Hispaniola, batch 170104",1948,2017,70.0,U.S.A.,2.5,,Dominican Republic,Single origin
Zak's,"Papua New Guinea, Batch 2",1574,2015,70.0,U.S.A.,3.0,,Papua New Guinea,Single origin
Zak's,"Dominican Republic, Batch D2",1578,2015,70.0,U.S.A.,3.25,,Dominican Republic,Single origin
Zak's,"Madagascar, Batch 2",1578,2015,70.0,U.S.A.,3.25,Trinitario,Madagascar,Single origin
Zak's,"Peru, Batch 1",1578,2015,70.0,U.S.A.,3.25,,Peru,Single origin
Zak's,"Belize, Batch 2",1578,2015,70.0,U.S.A.,3.5,Trinitario,Belize,Single origin
Zak's,"House Blend, Batch 2",1582,2015,60.0,U.S.A.,3.0,,,Blend
Zart Pralinen,"Millot P., Ambanja",1820,2016,70.0,Austria,3.5,"Criollo, Trinitario",Madagascar,Single origin
Zart Pralinen,UNOCACE,1824,2016,70.0,Austria,2.75,Nacional (Arriba),Ecuador,Single origin
Zart Pralinen,San Juan Estate,1824,2016,85.0,Austria,2.75,Trinitario,Trinidad,Single origin
Zart Pralinen,"Kakao Kamili, Kilombero Valley",1824,2016,85.0,Austria,3.0,"Criollo, Trinitario",Tanzania,Single origin
Zart Pralinen,"Kakao Kamili, Kilombero Valley",1824,2016,70.0,Austria,3.5,"Criollo, Trinitario",Tanzania,Single origin
Zart Pralinen,"San Juan Estate, Gran Couva",1880,2016,78.0,Austria,3.5,Trinitario,Trinidad,Single origin
Zokoko,Guadalcanal,1716,2016,78.0,Australia,3.75,,Solomon Islands,Single origin
Zokoko,Goddess Blend,1780,2016,65.0,Australia,3.25,,,Blend
Zokoko,Alto Beni,697,2011,68.0,Australia,3.5,,Bolivia,Single origin
Zokoko,Tokiala,701,2011,66.0,Australia,3.5,Trinitario,Papua New Guinea,Single origin
Zokoko,"Tranquilidad, Baures",701,2011,72.0,Australia,3.75,,Bolivia,Single origin
Zotter,Raw,1205,2014,80.0,Austria,2.75,,,Single origin
Zotter,"Bocas del Toro, Cocabo Co-op",801,2012,72.0,Austria,3.5,,Panama,Single origin
Zotter,Amazonas Frucht,801,2012,65.0,Austria,3.5,,,Single origin
Zotter,"Satipo Pangoa region, 16hr conche",875,2012,70.0,Austria,3.0,Criollo (Amarru),Peru,Single origin
Zotter,"Satipo Pangoa region, 20hr conche",875,2012,70.0,Austria,3.5,Criollo (Amarru),Peru,Single origin
Zotter,"Loma Los Pinos, Yacao region, D.R.",875,2012,62.0,Austria,3.75,,Dominican Republic,Single origin
Zotter,El Oro,879,2012,75.0,Austria,3.0,Forastero (Nacional),Ecuador,Single origin
Zotter,Huiwani Coop,879,2012,75.0,Austria,3.0,"Criollo, Trinitario",Papua New Guinea,Single origin
Zotter,El Ceibo Coop,879,2012,90.0,Austria,3.25,,Bolivia,Single origin
Zotter,Santo Domingo,879,2012,70.0,Austria,3.75,,Dominican Republic,Single origin
Zotter,"Kongo, Highlands",883,2012,68.0,Austria,3.25,Forastero,Congo,Single origin
Zotter,"Indianer, Raw",883,2012,58.0,Austria,3.5,,,Single origin
Zotter,Peru,647,2011,70.0,Austria,3.75,,Peru,Single origin
Zotter,Congo,749,2011,65.0,Austria,3.0,Forastero,Congo,Single origin
Zotter,Kerala State,749,2011,65.0,Austria,3.5,Forastero,India,Single origin
Zotter,Kerala State,781,2011,62.0,Austria,3.25,,India,Single origin
Zotter,"Brazil, Mitzi Blue",486,2010,65.0,Austria,3.0,,Brazil,Single origin
